id,enerc_kcal,water,protain,protainb_by_amino,lipid,fantnlea,fasat,fams,fapu,carbohydrate,choavlm,fibsol,fibins,fibtg,ash,ne,k,ca,mg,p,fe,zn,cu,mn,i_d,se,cr,mo,retol,carta,cartb,crypxb,cartbeq,vita_rae,vitd,tocpha,tocphb,tocphg,tocphd,vitk,thiahcl,ribf,nia,vitb6a,vitb12,fol,pantac,biot,vitc,nacl_eq,alc,nitra,thebrn,caffn,tan,polyphent,aceac,food_id
1231,168,68.9,21.9,-,8,6.6,1.88,2.37,2.04,0.1,-,0,0,0,1.1,53,390,16,29,250,0.7,1.1,0.04,0.01,-,-,-,-,10,0,0,-,0,10,18,1.6,0,0,0,0,0.25,0.15,8.3,0.52,3.2,2,0.88,-,Tr,0.1,-,-,-,-,-,-,-,1231
1232,77,82.6,13.6,-11.2,2,1.4,0.34,0.3,0.69,0.1,-,0,0,0,1.7,170,250,150,39,270,0.4,1.2,0.03,0.09,-,-,-,-,50,0,0,0,0,50,1,1.8,0,Tr,0,0,0.08,0.1,1.8,0.12,3.3,58,0.94,-,4,0.4,-,-,-,-,-,-,-,1232
1233,153,72.4,18.6,-15.4,7.9,6.5,1.85,2.85,1.49,Tr,-,0,0,0,1.1,85,440,11,31,220,0.6,0.5,0.06,0.01,-,-,-,-,100,0,0,0,0,100,3,3.1,0,0,0,0,0.08,0.18,7.6,0.5,1.8,4,0.48,-,0,0.2,-,-,-,-,-,-,-,1233
1234,123,74.8,19.8,-16.4,4.2,3.5,1.04,1.2,1.08,Tr,-,0,0,0,1.2,81,370,12,29,210,0.2,0.5,0.02,0.01,-,-,-,-,180,0,0,0,0,180,10,1.2,0,0,0,0,0.02,0.2,3.9,0.27,2,8,0.93,-,3,0.2,-,-,-,-,-,-,-,1234
1235,108,76.9,18.6,-15.4,3.1,2.5,0.87,0.83,0.68,0.2,-,0,0,0,1.2,73,390,23,30,210,0.2,0.4,0.02,0.01,-,-,-,-,50,0,0,0,0,50,4,1.5,0,0,0,0,0.03,0.04,2.8,0.2,3.2,8,0.38,-,1,0.2,-,-,-,-,-,-,-,1235
1236,150,71.4,20.4,-16.9,6.7,5.4,1.78,2.33,1.07,0.3,-,0,0,0,1.2,59,400,13,36,250,0.3,0.8,0.03,0.01,-,-,-,-,12,0,0,0,0,12,4,1.4,0,0,0,0,0.12,0.3,5.5,0.42,3.7,14,0.62,-,3,0.1,-,-,-,-,-,-,-,1236
1237,105,76.8,19.4,-16,2.4,1.9,0.59,0.68,0.6,0.1,-,0,0,0,1.3,75,390,33,32,230,0.6,0.4,0.03,0.01,-,-,-,-,21,0,0,0,0,21,2,1.3,0,0,0,0,0.03,0.1,4.7,0.33,3,3,0.49,-,2,0.2,-,-,-,-,-,-,-,1237
1238,142,72.2,20.6,17.4,5.8,4.6,1.47,1.59,1.38,0.1,-,0,0,0,1.3,55,440,11,31,220,0.2,0.4,0.02,0.01,-,-,-,-,8,0,0,0,0,8,5,1,0,0,0,0,0.09,0.05,6,0.31,1.2,5,0.64,-,1,0.1,-,-,-,-,-,-,-,1238
1239,177,68.5,20.9,17.7,9.4,7.8,2.26,2.72,2.44,0.1,-,0,0,0,1.3,52,450,12,32,240,0.2,0.5,0.02,0,6,36,1,0,11,0,0,0,0,11,7,2.4,0,0,0,-,0.32,0.08,5.6,0.4,1.5,4,1.34,7.7,3,0.1,-,-,-,-,-,-,-,1239
1240,146,71.9,21.2,18.1,5.9,4.8,1.29,1.78,1.52,0.2,-,0,0,0,1.3,43,490,7,33,260,0.2,0.4,0.02,0,9,32,Tr,-,10,0,0,0,0,10,4.5,2.6,0,0,0,-,0.31,0.08,7.2,0.56,1.8,4,1.4,9,3,0.1,-,-,-,-,-,-,-,1240
1241,206,65,22.2,-18.7,11.9,9.3,2.88,3.17,2.86,0.1,-,0,0,0,1.2,50,440,20,29,220,0.2,0.5,0.03,0,11,44,Tr,1,10,0,0,0,0,10,4.7,3.4,0,0,0,-,0.16,0.07,5.7,0.35,2.6,3,1.23,8.2,2,0.1,-,-,-,-,-,-,-,1241
1242,210,63.8,22.7,-19.2,12,9.4,2.88,3.18,2.95,0.1,-,0,0,0,1.4,55,500,24,32,260,0.2,0.5,0.02,0.01,8,46,Tr,Tr,17,0,0,0,0,17,5.6,4.6,0,0,0,-,0.14,0.09,6.3,0.32,2.6,3,1.25,9.4,3,0.1,-,-,-,-,-,-,-,1242
1243,100,76.7,20.2,-16.7,1.5,1.1,0.43,0.24,0.36,0.1,-,0,0,0,1.5,48,510,51,36,290,0.5,0.7,0.04,0.01,-,-,-,-,7,0,0,-,0,7,2,0.1,0,0,0,0,0.03,0.07,4.3,0.2,4.4,3,0.46,-,Tr,0.1,-,-,-,-,-,-,-,1243
1244,164,71,18.7,-15.5,9,7.4,2.71,2.17,2.16,Tr,-,0,0,0,1.3,120,380,41,34,210,0.6,1.3,0.04,0.01,-,-,-,-,16,-,-,-,0,16,4,1.4,0,0,0,0,0.06,0.18,3.7,0.23,2,3,0.48,-,1,0.3,-,-,-,-,-,-,-,1244
1245,266,61.6,16.5,14.2,20.9,17.7,5.83,7.26,3.87,Tr,-,0,0,0,1,88,290,12,29,180,0.2,0.5,0.02,0.02,-,-,-,-,52,0,0,0,0,52,14,1.2,0,0,0,0,0.01,0.07,3.9,0.2,0.9,2,0.56,-,1,0.2,-,-,-,-,-,-,-,1245
1246,76,81.6,17.4,13.9,0.3,0.2,0.04,0.04,0.09,0,-,0,0,0,1.1,100,350,13,24,180,0.2,0.5,0.03,0,160,25,0,0,10,0,0,0,0,10,0.5,0.9,0,0,0,0,0.05,0.11,1.4,0.09,2.9,12,0.2,2.5,1,0.3,-,-,-,-,-,-,-,1246
1247,207,61.9,19.2,16.1,11.9,11.3,1,6.63,3.17,5.7,7.2,-,-,-,1.2,140,340,34,27,190,0.4,0.7,0.05,0.08,-,-,-,-,18,0,0,1,1,18,0.4,3.2,0,4.5,0.1,18,0.05,0.13,1.5,0.08,2.5,19,0.31,-,Tr,0.4,-,-,-,-,-,-,-,1247
1248,98,75.1,17.5,-13.9,0.2,0.1,0.03,0.02,0.08,6.6,-,0,0,0,0.6,120,130,7,21,130,0.1,0.3,0.03,0.01,-,-,-,-,5,0,0,-,0,5,1,0.6,0,0,0,0,0.03,0.05,0.4,0.01,0.6,4,0.19,-,0,0.3,-,-,-,-,-,-,-,1248
1249,174,38.2,40.5,-32.3,0.3,0.2,0.06,0.04,0.12,0.1,-,0,0,0,20.9,7400,540,130,54,340,1.9,0.1,0.09,0.02,-,-,-,-,Tr,-,-,-,0,(Tr),1,1.1,0,0,0,0,0.13,0.18,2.2,0.1,2.5,7,0.43,-,0,18.8,-,-,-,-,-,-,-,1249
1250,140,65.2,24,20.5,4.7,2.9,0.71,0.81,1.28,0.4,-,0,0,0,5.7,1800,300,24,13,390,0.6,3.1,0.08,0.04,130,130,1,Tr,24,0,0,0,0,24,1.7,7.1,0,Tr,0,Tr,0.71,0.43,49.5,0.25,18.1,52,3.68,17.6,33,4.6,-,-,-,-,-,-,-,1250
1251,170,58.6,28.3,-24.2,6.1,3.7,0.91,1.04,1.64,0.5,-,0,0,0,6.5,2100,340,27,15,470,0.7,3.8,0.1,0.05,-,-,-,-,34,0,0,0,0,34,1.6,8.1,0,Tr,0,Tr,0.77,0.53,56.9,0.27,23.3,50,3.68,-,21,5.3,-,-,-,-,-,-,-,1251
1252,126,66.6,21,-,3.3,2.3,0.54,0.59,1.09,3,-,0,0,0,6.1,2200,180,23,11,290,0.7,2.7,0.08,0.04,-,-,-,-,37,0,37,18,46,41,1,6.5,0,0,0,1,0.34,0.33,19.9,0.17,11.3,43,2.16,-,76,5.6,-,-,-,-,-,-,-,1252
1253,77,80.9,17.6,13.9,0.2,0.1,0.03,0.03,0.07,0.1,-,0,0,0,1.2,110,350,32,24,230,0.2,0.5,0.04,0.01,350,31,0,0,10,0,0,-,0,10,1,0.8,0,0,0,0,0.1,0.1,1.4,0.07,1.3,5,0.44,2.5,Tr,0.3,-,-,-,-,-,-,-,1253
1254,109,72.8,25.2,-19.9,0.2,0.2,0.05,0.04,0.11,0.2,-,0,0,0,1.6,140,480,48,33,280,0.4,0.9,0.05,0.02,-,-,-,-,9,0,0,-,0,9,0.7,1.3,0,0,0,0,0.09,0.12,1.4,0.09,3.9,7,0.53,-,Tr,0.4,-,-,-,-,-,-,-,1254
1255,62,83.8,13.4,-7.3,0.8,0.4,0.09,0.12,0.2,0.2,-,0,0,0,1.8,110,390,6,23,430,0.2,0.7,0.03,0.01,-,-,-,-,8,0,0,-,0,8,2,1.8,0,0,0,0,0.24,0.13,1.5,0.01,3.1,11,0.68,-,2,0.3,-,-,-,-,-,-,-,1255
1256,65,82.1,15.2,-12,0.1,Tr,0.01,0.01,0.02,Tr,-,0,0,0,2.6,790,290,23,22,170,0.3,0.4,0.02,0.01,-,-,-,-,Tr,-,-,-,0,(Tr),3,0.7,0,0,0,0,0.13,0.2,2,0.11,1.4,6,0.26,-,Tr,2,-,-,-,-,-,-,-,1256
1257,317,18.5,73.2,-57.8,0.8,0.6,0.16,0.13,0.24,0.1,-,0,0,0,7.4,1500,1600,80,89,840,0.1,1.8,0.16,0.03,-,-,-,-,Tr,-,-,-,0,(Tr),6,0.3,0,0,0,0,0.2,0.3,4,0.34,8.6,22,1.37,-,0,3.8,-,-,-,-,-,-,-,1257
1258,278,26.9,25.5,-20.1,1.1,0.7,0.17,0.15,0.31,41.5,-,0,0,0,5,1600,120,260,31,220,1.3,1,0.44,0.2,-,-,-,-,Tr,-,-,-,0,(Tr),1,0.8,0,0,0,0,0.04,0.08,1.9,0.04,0.4,16,0.15,-,0,4.1,-,-,-,-,-,-,-,1258
1259,88,78.3,19.5,-16.1,0.6,0.4,0.09,0.08,0.2,Tr,-,0,0,0,1.6,250,340,35,41,240,0.3,1.3,0.08,0.03,-,-,-,-,4,0,0,0,0,4,1,0.9,0,0,0,0,0,0.14,2.7,0.19,5.4,7,0.71,-,Tr,0.6,-,-,-,-,-,-,-,1259
1260,79,79.1,16.1,13.2,1.2,0.6,0.16,0.16,0.22,Tr,-,0,0,0,3.6,96,290,1100,42,690,5.6,2.9,0.08,0.38,-,-,-,-,13,0,25,0,25,15,4,0.6,0,0,0,1,0.09,1.09,4,0.1,8.5,16,0.66,-,1,0.2,-,-,-,-,-,-,-,1260
1261,83,77.9,17.1,-14,1.2,0.5,0.15,0.14,0.21,Tr,-,0,0,0,3.8,100,330,1200,47,750,6.4,3.1,0.06,0.43,-,-,-,-,13,0,23,0,23,15,5.5,0.4,0,0,0,1,0.08,1,4.2,0.08,6.3,11,0.43,-,Tr,0.3,-,-,-,-,-,-,-,1261
1262,96,76.9,21,17.6,0.7,0.5,0.15,0.07,0.22,0.1,-,0,0,0,1.3,64,320,13,37,340,0.5,0.8,0.06,0.01,-,-,-,-,3,0,0,0,0,3,2,2.3,0,0,0,0,0.01,0.1,7.1,0.47,3.3,8,0.42,-,1,0.2,-,-,-,-,-,-,-,1262
1263,134,73.5,19.8,16.7,5.3,4.6,1.41,1.89,1.06,0.2,-,0,0,0,1.2,60,370,29,24,180,0.5,0.4,0.02,0.01,-,-,-,-,3,-,-,-,0,3,11,1.9,0.1,0.1,0,0,0.04,0.2,3.1,0.67,2.3,5,1.08,-,1,0.2,-,-,-,-,-,-,-,1263
1264,159,72,18.4,-,8.6,7.3,1.76,3.48,1.75,Tr,-,0,0,0,1,46,320,18,23,170,0.4,0.6,0.03,0.02,-,-,-,-,70,-,-,-,7,71,4,6.3,Tr,0.1,0,0,0.33,0.1,1.8,0.16,2.3,10,0.81,-,0,0.1,-,-,-,-,-,-,-,1264
1265,91,78.5,18.7,-15.5,1.2,0.9,0.25,0.23,0.35,0.1,-,0,0,0,1.5,190,320,70,27,220,0.4,0.4,0.03,0.01,-,-,-,-,75,-,-,-,0,75,Tr,0.5,0,0,0,0,0.12,0.26,3.5,0.15,3.4,8,0.77,-,1,0.5,-,-,-,-,-,-,-,1265
1266,216,66.1,17.4,14.5,15.1,13.1,2.97,7.18,2.39,0.1,-,0,0,0,1.3,110,350,27,33,240,1,1.1,0.09,0.02,-,-,-,-,18,0,0,0,0,18,22,3.1,0,0,0,0,0.01,0.23,4,0.42,17.4,13,1.06,-,Tr,0.3,-,-,-,-,-,-,-,1266
1267,246,60.6,20.9,-17.4,16.7,14.6,3.46,8.33,2.18,0.2,-,0,0,0,1.6,170,430,66,38,290,1.5,1.3,0.1,0.04,-,-,-,-,Tr,-,-,-,0,(Tr),50,2.7,0,0.3,0,0,0.01,0.03,4.7,0.21,12.6,12,1.24,-,0,0.4,-,-,-,-,-,-,-,1267
1268,264,59.8,18.5,-15.4,19.7,17.1,3.85,9.21,3.35,0.2,-,0,0,0,1.8,360,350,25,33,260,1.9,1,0.11,0.02,-,-,-,-,Tr,-,-,-,0,(Tr),36,2.1,0,0,0,0,0.01,0.03,4.7,0.25,9,7,1.28,-,0,0.9,-,-,-,-,-,-,-,1268
1269,305,43.9,23.1,-19.2,22.1,19.9,4.53,11.43,3.13,Tr,-,0,0,0,10.9,3900,280,150,36,400,3.5,1.1,0.16,0.03,-,-,-,-,Tr,-,-,-,0,(Tr),48,0.5,0,0,0,0,0.01,0.35,5,0.1,14.5,16,1.74,-,0,9.9,-,-,-,-,-,-,-,1269
1270,162,66.1,25.2,-26.9,6.7,3.4,0.85,0.93,1.45,0.2,-,0,0,0,1.8,320,210,50,34,140,1.2,2.3,0.07,0.06,-,-,-,-,15,-,-,-,0,15,13,5.1,0,0,0,Tr,0.15,0.22,1.4,0.26,11.4,120,1.37,-,Tr,0.8,-,-,-,-,-,-,-,1270
1271,385,16.5,65.2,-69.7,13.6,8.4,2.37,2.09,3.57,0.5,-,0,0,0,4.2,1400,46,65,150,500,1.9,5.4,0.08,0.07,-,-,-,-,7,0,0,0,0,7,32,6.4,0,0,0,0,Tr,0.07,0.4,0.28,4.8,23,1.13,-,0,3.6,-,-,-,-,-,-,-,1271
1272,89,80,15,-16,3,1.6,0.52,0.45,0.52,0.6,-,0,0,0,1.4,480,2,8,4,94,0.4,1.3,0.06,0.02,-,-,-,-,2,0,0,0,0,2,17,0.9,0,0,0,0,Tr,0.01,Tr,0.04,4.5,0,0,-,0,1.2,-,-,-,-,-,-,-,1272
1273,83,79.4,19.1,15.7,0.2,0.1,0.03,0.02,0.04,0.1,-,0,0,0,1.2,93,350,42,27,190,0.2,0.6,0.02,0.1,-,-,-,-,6,0,7,4,9,7,3,1,0,0,0,0,0.04,0.04,1.4,0.07,2.7,8,0.42,-,1,0.2,-,-,-,-,-,-,-,1273
1274,284,23.2,24.3,-,3,1.6,0.53,0.32,0.68,39.9,-,0,0,0,9.6,2200,480,1200,73,820,12.4,3.2,0.08,1.2,-,-,-,-,150,0,39,24,51,160,5,2.4,0,0,0,0,0.11,0.41,2.4,0.06,6.8,230,0.79,-,0,5.6,-,-,-,-,-,-,-,1274
1275,265,29.5,21.1,-,2.2,1.1,0.38,0.26,0.38,40.3,-,0,0,0,6.9,1500,200,980,58,650,4.2,2.7,0.05,1.27,-,-,-,-,21,0,8,3,10,22,6,0.6,0,0,0,0,0.05,0.11,0.9,0.03,5.8,15,0.23,-,0,3.8,-,-,-,-,-,-,-,1275
1276,113,78.8,14.1,11.8,5.7,4.6,1.02,1.91,1.49,Tr,-,0,0,0,1.4,180,250,60,18,120,0.5,0.6,0.06,-,32,37,Tr,0,20,-,-,-,0,20,2,2.2,0,0,0,0,0.02,0.14,3,0.08,1.7,7,0.5,3.3,0,0.5,-,-,-,-,-,-,-,1276
1277,167,71.1,16.7,-13.8,10.3,8.9,2,3.9,2.64,Tr,-,0,0,0,1.9,510,240,17,23,180,0.3,0.8,0.04,0.01,-,-,-,-,22,0,0,0,0,22,1,2.8,0,0,0,0,0.05,0.05,0.9,0.08,3.5,11,0.5,-,3,1.3,-,-,-,-,-,-,-,1277
1278,90,77.7,20.5,-16.9,0.3,0.2,0.07,0.05,0.07,0.1,-,0,0,0,1.4,80,450,43,29,250,0.3,0.5,0.03,0,-,-,-,-,8,0,0,-,0,8,11,0.6,0,0,0,0,0.15,0.07,6.4,0.3,3.7,3,0.4,-,Tr,0.2,-,-,-,-,-,-,-,1278
1279,144,71,22.3,18.5,5.3,4.3,1.36,1.28,1.45,Tr,-,0,0,0,1.4,66,450,79,29,280,0.2,0.6,0.03,0.07,-,-,-,-,59,0,0,0,0,59,5,1.1,0,0,0,0,0.04,0.18,3.8,0.23,1.9,21,0.46,-,1,0.2,-,-,-,-,-,-,-,1279
1280,142,71.1,22.6,-18.7,4.9,3.6,1.09,1.15,1.18,0.1,-,0,0,0,1.3,47,450,12,36,300,0.4,0.7,0.04,0.01,-,-,-,-,19,0,0,-,0,19,5,1.4,0,0,0,0,0.2,0.14,7.6,0.52,2.1,8,0.26,-,3,0.1,-,-,-,-,-,-,-,1280
1281,103,76.8,20,-,2,1.6,0.43,0.48,0.61,Tr,-,0,0,0,1.2,46,440,22,26,240,0.1,0.4,0.03,0.01,-,-,-,-,12,0,0,0,0,12,3,0.6,0,0,0,0,0.04,0.11,5,0.33,1,16,0.82,-,3,0.1,-,-,-,-,-,-,-,1281
1282,126,73.7,21.6,18.5,3.7,3.1,0.8,0.95,1.17,Tr,-,0,0,0,1.3,43,440,30,30,240,0.1,0.5,0.02,0.03,8,47,Tr,0,19,0,0,0,0,19,1.9,1.6,0,0,0,-,0.12,0.34,6.2,0.44,1.5,13,0.89,10.1,5,0.1,-,-,-,-,-,-,-,1282
1283,113,76,21.2,17.1,2.5,1.9,0.49,0.57,0.72,0.1,-,0,0,0,1.2,41,470,8,31,230,0.1,0.3,0.02,0.01,11,41,0,0,9,0,0,0,0,9,2.3,1.6,0,0,0,-,0.22,0.07,6.7,0.48,1.1,12,0.86,8.4,10,0.1,-,-,-,-,-,-,-,1283
1284,85,78.9,19.3,-,0.3,0.2,0.06,0.04,0.1,0.2,-,0,0,0,1.3,100,430,6,25,250,0.2,0.9,0.02,0.01,-,-,-,-,3,0,0,-,0,3,4,0.8,0,0,0,0,0.06,0.21,5.9,0.45,1.9,3,0.36,-,Tr,0.3,-,-,-,-,-,-,-,1284
1285,84,79.3,18.9,15.2,0.4,0.3,0.07,0.04,0.13,Tr,-,0,0,0,1.4,83,470,5,24,260,0.2,1.5,0.02,0,-,-,-,-,7,0,0,-,0,7,6,0.6,0,0,0,0,0.04,0.17,7,0.5,3,3,0.23,-,0,0.2,-,-,-,-,-,-,-,1285
1286,101,78,18.2,15,2.5,2,0.52,0.72,0.69,0.1,-,0,0,0,1.2,30,340,100,23,160,1.5,1.9,0.04,0.02,-,-,-,-,12,-,-,-,0,12,4,1.5,0,0,0,0,0.55,0.14,2.3,0.11,5.5,14,0.69,-,1,0.1,-,-,-,-,-,-,-,1286
1287,112,75.6,20.3,-16.8,2.8,2.3,0.59,0.84,0.73,0.1,-,0,0,0,1.2,46,310,140,24,230,1.5,2.1,0.04,0.02,-,-,-,-,15,-,-,-,0,15,3.8,1.5,0,0,0,0,0.49,0.12,1.6,0.1,4.4,8,0.71,-,Tr,0.1,-,-,-,-,-,-,-,1287
1288,272,28.7,15.5,-,3.6,2.4,0.6,0.64,1.05,44.4,-,0,0,0,7.8,1300,240,1200,58,710,6.5,5.2,0.11,0.62,-,-,-,-,60,-,-,-,10,61,2,0.5,0,0.7,0.3,0,0.16,0.16,1.3,0.03,6.7,13,0.24,-,0,3.3,-,-,-,-,-,-,-,1288
1289,257,59.6,21.4,18.2,17.6,13.1,4.42,4.35,3.72,0.3,-,0,0,0,1.1,32,380,5,26,130,1.3,0.7,0.08,0.01,24,57,Tr,0,50,-,-,-,0,50,8,2,0,0,0,0,0.23,0.36,9.5,0.42,3.8,7,1.01,7.7,2,0.1,-,-,-,-,-,-,-,1289
1290,304,51.8,26.2,-22.2,20.4,14.5,4.87,4.83,4.15,0.3,-,0,0,0,1.3,40,440,6,28,170,2.3,0.9,0.1,0.01,-,-,-,-,42,-,-,-,0,42,5.4,2.1,0,0,0,0,0.24,0.39,10.1,0.38,3.8,6,1.38,-,2,0.1,-,-,-,-,-,-,-,1290
1291,251,61.5,20.7,17.4,17.2,13.4,3.96,5.83,3.05,0.3,-,0,0,0,1.1,38,340,19,29,210,1,0.8,0.09,0.01,14,32,Tr,0,32,0,0,0,0,32,4,4.6,0,0.1,0,-,0.16,0.21,9,0.45,4.6,9,0.99,6.4,2,0.1,-,-,-,-,-,-,-,1291
1292,203,66.4,21,17.2,12,9.9,2.81,4.11,2.57,0.3,-,0,0,0,1.1,36,390,5,29,220,1.1,0.5,0.1,0.01,14,35,0,0,41,0,0,0,0,41,4.4,5.5,0,0.2,0,-,0.17,0.23,7.9,0.53,6.6,9,0.99,6.4,3,0.1,-,-,-,-,-,-,-,1292
1293,122,74.9,19.6,-16.2,4.2,3,0.96,1.04,0.85,Tr,-,0,0,0,1.3,110,380,42,34,200,0.4,0.5,0.04,0.05,-,-,-,-,9,-,-,-,0,9,3,0.5,0,0,0,0,0.09,0.15,5,0.44,2.2,5,0.82,-,3,0.3,-,-,-,-,-,-,-,1293
1294,84,80.4,17,-14.1,1.3,1,0.24,0.42,0.29,Tr,-,0,0,0,1.3,160,330,20,24,160,0.3,0.4,0.02,0.01,-,-,-,-,43,-,-,-,0,43,1,0.9,0,0,0,0,0.03,0.16,1.3,0.07,0.7,13,0.42,-,0,0.4,-,-,-,-,-,-,-,1294
1295,115,77.1,17.3,15.1,4.4,3.2,0.7,1.21,1.19,0.1,-,0,0,0,1.1,81,360,22,33,220,0.4,1.1,0.1,0.01,-,-,-,-,25,0,0,0,0,25,3,1.7,0,0,0,0,0.09,0.17,2.5,0.17,10.7,9,1.16,-,1,0.2,-,-,-,-,-,-,-,1295
1296,123,72.4,18.1,-15.8,4.9,4.1,1.03,1.76,1.14,0.1,-,0,0,0,4.5,1400,350,20,30,220,0.5,0.4,0.04,0.01,-,-,-,-,20,-,-,-,0,20,3,0.7,0,0,0,0,0.1,0.27,2.9,0.18,7.3,2,0.79,-,Tr,3.6,-,-,-,-,-,-,-,1296
1297,176,67,20.6,17.6,9.4,8.3,1.99,3.48,2.45,0.1,-,0,0,0,3,690,390,170,37,330,0.5,0.9,0.05,0.03,15,31,1,0,30,0,0,0,0,30,4.6,1.3,0,0,0,-,0.1,0.24,3.5,0.21,5.3,7,0.65,3.7,4,1.8,-,-,-,-,-,-,-,1297
1298,200,63.7,23.1,19.1,10.9,9.4,2.21,4.02,2.76,0.2,-,0,0,0,3.3,770,410,180,41,360,0.6,1,0.06,0.03,17,34,1,0,39,0,0,0,0,39,3.5,1.6,0,0,0,-,0.14,0.26,3.7,0.17,5.3,11,0.65,4.5,2,2,-,-,-,-,-,-,-,1298
1299,128,74.7,19.2,15.1,5,4.3,1.18,1.4,1.56,0.1,-,0,0,0,1,87,330,17,24,170,0.7,0.5,0.06,0.01,-,-,-,-,8,0,0,0,0,8,10,1.6,0,0,0,0,0.16,0.26,4.5,0.43,4.7,4,0.66,-,1,0.2,-,-,-,-,-,-,-,1299
1300,423,25.9,40.4,-,28.9,14.9,2.68,5.71,5.83,0.3,-,0,0,0,4.5,1400,170,9,23,530,1.5,9.3,0.19,0.04,-,-,-,-,350,0,8,2,8,350,33,9.7,0,0,0,7,0.01,0.93,2.7,0.26,28.4,62,5.17,-,10,3.6,-,-,-,-,-,-,-,1300
1301,113,75.1,17.5,-,4.1,3.2,0.82,1.23,1.06,0.1,-,0,0,0,3.2,86,320,850,39,640,1.3,3.4,0.07,0.21,-,-,-,-,250,0,0,-,0,250,5,2.9,0,0,0,0,0.03,0.2,2.5,0.13,9,37,0.73,-,2,0.2,-,-,-,-,-,-,-,1301
1302,106,74,24.3,20.2,0.4,0.2,0.08,0.05,0.11,Tr,-,0,0,0,1.3,43,450,5,37,290,2,0.5,0.06,0.01,14,74,1,0,2,Tr,Tr,-,Tr,2,6,0.4,0,0,0,0,0.15,0.09,17.5,0.64,5.8,5,0.36,1.4,0,0.1,-,-,-,-,-,-,-,1302
1303,125,70.4,26.4,21.8,1.4,0.8,0.25,0.29,0.19,0.1,-,0,0,0,1.7,49,380,5,45,270,1.1,0.4,0.04,0.01,14,110,0,0,83,0,0,0,0,83,5,0.8,0,0,0,Tr,0.1,0.05,14.2,0.85,1.3,8,0.41,1.9,2,0.1,-,-,-,-,-,-,-,1303
1304,344,51.4,20.1,16.3,27.5,23.5,5.91,10.2,6.41,0.1,-,0,0,0,0.9,71,230,7,35,180,1.6,0.5,0.04,Tr,-,-,-,-,270,0,0,0,0,270,18,1.5,0,0,0,0,0.04,0.07,9.8,0.82,1,8,0.47,-,4,0.2,-,-,-,-,-,-,-,1304
1305,117,71.8,26,-21.2,0.7,0.5,0.15,0.11,0.23,0.2,-,0,0,0,1.3,38,440,9,41,310,0.9,0.5,0.05,0.01,12,71,1,0,4,0,0,-,0,4,7,0.7,0,0,0,0,0.13,0.1,20.7,0.94,2.8,4,0.31,1.2,1,0.1,-,-,-,-,-,-,-,1305
1306,93,77,21.6,-17.6,0.1,0.1,0.02,0.03,0.01,0.1,-,0,0,0,1.2,43,400,5,27,240,1.8,0.4,0.04,0.01,-,-,-,-,6,0,0,0,0,6,4,1,0,0,0,0,0.03,0.05,11,1.08,2.2,5,0.3,-,Tr,0.1,-,-,-,-,-,-,-,1306
1307,352,50.3,20.3,-16.5,28.3,23.7,5.79,11.27,5.63,0.1,-,0,0,0,1,44,280,9,29,210,0.6,0.4,0.05,0.01,-,-,-,-,34,0,0,0,0,34,5,1.5,0,0,0,0,0.1,0.06,10.8,1,1.5,4,0.29,-,5,0.1,-,-,-,-,-,-,-,1307
1308,152,68.7,25.2,-20.5,4.8,3.8,1.09,0.99,1.55,0.1,-,0,0,0,1.2,42,410,9,40,290,1.8,0.5,0.09,0.01,-,-,-,-,61,0,0,-,0,61,12,1.2,0,0,0,0,0.19,0.19,19.4,0.73,6.9,6,0.59,-,1,0.1,-,-,-,-,-,-,-,1308
1309,108,74.4,22.8,-18.6,1.2,0.9,0.25,0.31,0.31,0.2,-,0,0,0,1.4,49,420,4,35,330,1.4,0.4,0.05,0.01,8,67,2,0,3,0,0,-,0,3,2,0.3,0,0,0,0,0.03,0.08,13.5,0.46,4.5,4,0.2,1.3,Tr,0.1,-,-,-,-,-,-,-,1309
1310,71,82,16,-13,0.7,0.5,0.18,0.11,0.18,0.2,-,0,0,0,1.1,210,230,5,26,160,0.6,0.7,0.05,0.01,-,-,-,-,10,0,0,-,0,10,3,0.4,0,0,0,0,0.01,0.04,9.5,0.26,1.1,4,0.13,-,0,0.5,-,-,-,-,-,-,-,1310
1311,97,77.6,18.3,-14.9,2.5,2.2,0.64,0.71,0.73,0.4,-,0,0,0,1.2,260,280,6,34,200,1,0.7,0.04,0.02,-,-,-,-,Tr,-,-,-,0,(Tr),2,0.4,0,0,0,0,0.07,0.03,11,0.15,1.4,7,0.13,-,0,0.7,-,-,-,-,-,-,-,1311
1312,136,65.7,19,-,2.3,1.8,0.58,0.49,0.68,9.9,-,0,0,0,3.1,760,280,24,31,350,4,1,0.12,0.13,-,-,-,-,Tr,-,-,-,0,(Tr),5,0.7,0,0,0,0,0.07,0.03,8,0.16,3.7,13,0.23,-,0,1.9,-,-,-,-,-,-,-,1312
1313,267,59.1,17.7,-14.4,21.7,21.3,3.37,4.86,12.16,0.1,-,0,0,0,1.4,340,230,4,25,160,0.5,0.3,0.04,0.01,-,-,-,-,8,0,0,-,0,8,2,2.8,0.4,16.8,6.1,44,0.01,0.03,8.8,0.26,1.1,3,0.09,-,0,0.9,-,-,-,-,-,-,-,1313
